snapshot_month,benchmark_id,source_model_name,score_raw,score_date,source_url,adapter,notes
2026-04,terminal_bench_2,Letta Code | Gemini 3 Pro,56.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Goose | Claude Opus 4.5,54.3,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5.2,54.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Letta Code | GPT-5.1-Codex,53.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GLM 5,52.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Claude Code | Claude Opus 4.5,52.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Claude Opus 4.5,51.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenCode | Claude Opus 4.5,51.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Gemini 3 Flash,51.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Warp | Multiple,50.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Codex CLI | GPT-5,49.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5.1,47.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Gemini CLI | Gemini 3 Flash,47.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,CAMEL-AI | Claude Sonnet 4.5,46.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Codex CLI | GPT-5-Codex,44.3,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | GPT-5,43.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5-Codex,43.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Kimi K2.5,43.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Goose | Claude Sonnet 4.5,43.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Crux | GPT-5.1-Codex-Mini,43.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Claude Sonnet 4.5,42.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,MAYA-V2 | Claude 4.5 Sonnet,42.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,cchuter | minimax-m2.5,42.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Claude Sonnet 4.5,42.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Claude Sonnet 4.5,42.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Minimax m2.5,42.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-5-Codex,41.3,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Claude Code | Claude Sonnet 4.5,40.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | DeepSeek-V3.2,39.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Claude Opus 4.1,38.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Claude Opus 4.1,36.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5.1-Codex,36.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Crux | MiniMax M2.1,36.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Kimi K2 Thinking,35.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Goose | Claude Haiku 4.5,35.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5,35.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Claude Opus 4.1,35.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,spoox-m | GPT-5-Mini,34.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Claude Code | Claude Opus 4.1,34.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-5,33.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GLM 4.7,33.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Crux | GLM 4.7,33.3,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Gemini 2.5 Pro,32.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Codex CLI | GPT-5-Mini,31.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | MiniMax M2,30.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Claude Haiku 4.5,29.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | MiniMax M2.1,29.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | GPT-5-Mini,29.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Claude Haiku 4.5,28.3,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Kimi K2 Instruct,27.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Claude Code | Claude Haiku 4.5,27.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Dakou Agent | Qwen 3 Coder 480B,27.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Grok 4,27.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Kimi K2 Instruct,26.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Gemini 2.5 Pro,26.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Grok Code Fast 1,25.8,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Qwen 3 Coder 480B,25.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Grok 4,25.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GLM 4.6,24.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5-Mini,24.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Qwen 3 Coder 480B,23.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Grok 4,23.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-5-Mini,22.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Gemini CLI | Gemini 2.5 Pro,19.6,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-OSS-120B,18.7,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | Gemini 2.5 Flash,17.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | AfterQuery-GPT-OSS-20B,17.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Gemini 2.5 Flash,16.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Gemini 2.5 Flash,16.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Gemini 2.5 Pro,16.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Gemini CLI | Gemini 2.5 Flash,15.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | Grok Code Fast 1,14.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-OSS-120B,14.2,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | Claude Haiku 4.5,13.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Codex CLI | GPT-5-Nano,11.5,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,OpenHands | GPT-5-Nano,9.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-5-Nano,7.9,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-5-Nano,7.0,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Mini-SWE-Agent | GPT-OSS-20B,3.4,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
2026-04,terminal_bench_2,Terminus 2 | GPT-OSS-20B,3.1,2026-04-20,https://www.tbench.ai/leaderboard/terminal-bench/2.0,html_table,Best-effort HTML table adapter against the official Terminal-Bench 2.0 leaderboard.
